EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT-0000102,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,1104,SESS-83FF260C79,REQ-34895A245BF0,2026-09-11 11:06:11+00:00
EVT-0000107,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2450,SESS-96337393D5,REQ-1A426702C444,2026-09-14 20:16:02+00:00
EVT-0000113,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,464,SESS-B191EE4687,REQ-3A41C974F81C,2026-09-11 16:31:16+00:00
EVT-0000131,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,687,SESS-8C0A252F1E,REQ-68AA52AE2BAC,2026-09-12 17:04:49+00:00
EVT-0000132,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,1060,SESS-7EF778E09D,REQ-05827539B5B8,2026-09-13 01:38:32+00:00
EVT-0000133,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,892,SESS-649D52E914,REQ-05C16E7C8735,2026-09-14 20:41:07+00:00
EVT-0000140,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,2269,SESS-CAA4470387,REQ-38893F642C95,2026-09-16 16:26:33+00:00
EVT-0000143,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,890,SESS-BA6EBF316C,REQ-1328E9AA3245,2026-09-10 15:02:19+00:00
EVT-0000149,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,858,SESS-7015E63C22,REQ-BB64855B605E,2026-09-11 05:05:40+00:00
EVT-0000159,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Failed,AUTHZ_403,Caller is not authorized,Authorization,4981,SESS-1A37BD29E9,REQ-4BF9712D36DF,2026-09-14 23:43:43+00:00
EVT-0000171,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,AUTH_401,Service credential rejected,Authentication,14263,SESS-B450CFC25D,REQ-EB30D15F22FA,2026-09-12 14:15:23+00:00
EVT-0000189,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Retry,EXT_502,Downstream service returned 502,External Service,8261,SESS-3A2D92EFFC,REQ-3F70A482AEE4,2026-09-10 10:15:39+00:00
EVT-0000200,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,863,SESS-01BBCFF2BE,REQ-C30838FBD9D2,2026-09-12 22:22:52+00:00
EVT-0000207,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1720,SESS-40257FEAD9,REQ-9F229E2F55FD,2026-09-10 09:02:05+00:00
EVT-0000224,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,684,SESS-1647551BDC,REQ-2B17885A0510,2026-09-11 16:41:48+00:00
EVT-0000230,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2707,SESS-7777CCD6BE,REQ-3977E8770503,2026-09-16 06:39:07+00:00
EVT-0000233,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2759,SESS-484F7AD0E4,REQ-D8B31B03A463,2026-09-16 12:32:23+00:00
EVT-0000242,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,973,SESS-C4C018AAB6,REQ-DEACFD2A5483,2026-09-11 22:18:45+00:00
EVT-0000243,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2333,SESS-886936FE19,REQ-D33BD133328D,2026-09-10 10:19:00+00:00
EVT-0000244,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,1563,SESS-2D3CEBBAC6,REQ-0676FBF0670E,2026-09-12 21:31:59+00:00
EVT-0000252,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1837,SESS-86A2C3D760,REQ-6B87E2677D47,2026-09-14 01:53:35+00:00
EVT-0000277,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,652,SESS-676B956437,REQ-66A8A924701A,2026-09-16 00:19:05+00:00
EVT-0000283,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2291,SESS-2245AE636A,REQ-8663BFD44AFE,2026-09-14 07:06:03+00:00
EVT-0000293,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2565,SESS-8D3829BA10,REQ-3646FAD39B27,2026-09-10 07:49:38+00:00
EVT-0000299,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Failed,VAL_400,Required business field failed validation,Validation,4369,SESS-D1CECB0D74,REQ-BD2E41369485,2026-09-11 11:42:30+00:00
EVT-0000300,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,908,SESS-C2A51C9148,REQ-8B5F92B3CAFB,2026-09-10 23:14:55+00:00
EVT-0000305,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Failed,NET_CONN_003,Connection reset by peer,Network,6093,SESS-347EDD9706,REQ-08FA413C61A9,2026-09-15 13:30:16+00:00
EVT-0000316,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,666,SESS-983B690CDC,REQ-8290A9266DF9,2026-09-10 17:17:48+00:00
EVT-0000321,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2115,SESS-6D47510489,REQ-C0ED3147DFCD,2026-09-14 22:33:28+00:00
EVT-0000327,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,881,SESS-E18ED9D19C,REQ-651868E75668,2026-09-14 23:37:43+00:00
EVT-0000329,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2676,SESS-C24A33E5A0,REQ-117DD0574BAD,2026-09-15 19:43:39+00:00
EVT-0000339,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,799,SESS-8CD12D1F19,REQ-1B8623E4E640,2026-09-10 09:16:25+00:00
EVT-0000348,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Retry,CAP_003,Downstream service is at capacity,Capacity,2455,SESS-3630621857,REQ-B10DDEA23F49,2026-09-10 11:56:15+00:00
EVT-0000350,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,1021,SESS-14E4CAAB4E,REQ-41C672B15761,2026-09-11 09:23:35+00:00
EVT-0000356,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2456,SESS-871B8A06BD,REQ-253185C754DA,2026-09-16 02:48:24+00:00
EVT-0000363,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,NET_CONN_003,Connection reset by peer,Network,1911,SESS-6967605F24,REQ-C4E3D9153F0B,2026-09-13 18:42:44+00:00
EVT-0000365,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,979,SESS-975C6F9B07,REQ-FDBE914E935D,2026-09-10 02:45:39+00:00
EVT-0000379,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,CAP_003,Downstream service is at capacity,Capacity,2809,SESS-23FB54D398,REQ-22BE6BE23D75,2026-09-11 16:36:18+00:00
EVT-0000385,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Failed,VAL_400,Required business field failed validation,Validation,5902,SESS-D3EB09D313,REQ-E58037D443BA,2026-09-13 22:10:21+00:00
EVT-0000386,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,653,SESS-F30E79C8A2,REQ-C43775267602,2026-09-11 17:48:57+00:00
EVT-0000390,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,799,SESS-78104B3E67,REQ-0709FF162341,2026-09-15 20:30:43+00:00
EVT-0000399,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,1212,SESS-B31293607C,REQ-178B6F4A1446,2026-09-10 14:45:06+00:00
EVT-0000403,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2368,SESS-C5D96A9109,REQ-4EB1A04C05FE,2026-09-11 21:46:16+00:00
EVT-0000433,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1163,SESS-B993E11D9C,REQ-BD35D4668701,2026-09-13 01:50:38+00:00
EVT-0000438,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2379,SESS-43C8887541,REQ-D78E03E7D6B4,2026-09-15 02:09:06+00:00
EVT-0000449,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1709,SESS-97727AC8CD,REQ-F9E56649645A,2026-09-11 01:36:37+00:00
EVT-0000464,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,851,SESS-4F406B8F13,REQ-B01958720494,2026-09-10 21:30:55+00:00
EVT-0000466,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,645,SESS-7EC1957194,REQ-BE95BB4D051B,2026-09-11 16:42:37+00:00
EVT-0000468,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,VAL_400,Required business field failed validation,Validation,2010,SESS-C65BBB23F8,REQ-7D59EA760CE0,2026-09-10 06:40:19+00:00
EVT-0000478,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,986,SESS-443711D7EC,REQ-281E460FF8E9,2026-09-15 18:55:39+00:00
EVT-0000488,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1359,SESS-8459F1352D,REQ-D87FFCA06AA1,2026-09-12 03:14:18+00:00
EVT-0000521,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2314,SESS-2E9E16F6AA,REQ-49FC2F637ED9,2026-09-13 07:43:42+00:00
EVT-0000522,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2299,SESS-23D1E3C575,REQ-C04072E9FF5F,2026-09-16 10:50:29+00:00
EVT-0000525,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,789,SESS-A2AB128270,REQ-6CE802B00D11,2026-09-15 18:17:13+00:00
EVT-0000531,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,776,SESS-1C37C14821,REQ-24793F63BDB7,2026-09-12 02:07:49+00:00
EVT-0000534,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,701,SESS-822E63AFE4,REQ-A0886E6626C1,2026-09-10 07:06:59+00:00
EVT-0000537,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,DB_COMMIT_014,Transaction commit failed,Database,2771,SESS-2306375493,REQ-14B58C065514,2026-09-10 05:51:34+00:00
EVT-0000538,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Failed,TIME_004,Downstream response exceeded SLA,Timeout,3571,SESS-F608E881DF,REQ-A33E31060105,2026-09-16 04:56:45+00:00
EVT-0000539,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,951,SESS-95CB30DD30,REQ-A923A53648B4,2026-09-15 10:12:39+00:00
EVT-0000542,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,899,SESS-AAB712187C,REQ-80FD2B45BD64,2026-09-16 02:16:30+00:00
EVT-0000547,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2288,SESS-2ECD2D19CC,REQ-5B1AE3349CD1,2026-09-12 21:09:37+00:00
EVT-0000548,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1674,SESS-4D5FB8E7C7,REQ-11D1E83D3377,2026-09-14 20:41:45+00:00
EVT-0000549,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2687,SESS-42EC29463C,REQ-0B89DA468C9B,2026-09-14 10:58:38+00:00
EVT-0000552,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,619,SESS-3A460FA458,REQ-798252FAABB3,2026-09-13 12:02:57+00:00
EVT-0000556,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Retry,CFG_017,Interface configuration mismatch,Configuration,1985,SESS-289D3FA5CB,REQ-B4C35056C6DB,2026-09-12 14:47:00+00:00
EVT-0000558,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,964,SESS-4600122EE2,REQ-D620C937D5FF,2026-09-16 04:25:42+00:00
EVT-0000564,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,INFRA_008,Runtime node unavailable,Infrastructure,3405,SESS-B25D36DA8D,REQ-16433AB6F989,2026-09-16 04:04:52+00:00
EVT-0000580,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,865,SESS-FED1A49563,REQ-81E929497E3C,2026-09-16 08:49:59+00:00
EVT-0000583,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2669,SESS-C5EE1F1E50,REQ-E855B4351921,2026-09-16 07:53:32+00:00
EVT-0000601,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,CAP_003,Downstream service is at capacity,Capacity,4384,SESS-49256E192C,REQ-6D4081ECD973,2026-09-16 10:31:58+00:00
EVT-0000605,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,979,SESS-522DCEBE85,REQ-47EB4497BE3C,2026-09-11 10:35:42+00:00
EVT-0000606,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,AUTHZ_403,Caller is not authorized,Authorization,2963,SESS-497CB2D010,REQ-D3AC5D4A7170,2026-09-11 01:59:51+00:00
EVT-0000607,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Failed,VAL_400,Required business field failed validation,Validation,7482,SESS-19273A9662,REQ-0A6775902C63,2026-09-16 04:19:30+00:00
EVT-0000617,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1588,SESS-8F42C9BDFE,REQ-6F8AD14B3866,2026-09-10 03:46:31+00:00
EVT-0000618,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1745,SESS-952D871170,REQ-535E50692B57,2026-09-14 07:36:04+00:00
EVT-0000621,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Retry,VAL_400,Required business field failed validation,Validation,7582,SESS-60E89D452B,REQ-740D0700591B,2026-09-14 16:13:35+00:00
EVT-0000642,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,864,SESS-EEE32F5770,REQ-18F4C70B95CA,2026-09-12 03:30:54+00:00
EVT-0000646,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1765,SESS-AADD24F307,REQ-80332347651E,2026-09-13 04:37:30+00:00
EVT-0000647,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1829,SESS-BC50E92D08,REQ-CBB4450A6C52,2026-09-12 06:01:12+00:00
EVT-0000654,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,730,SESS-9E344E0BAB,REQ-F92938CA029A,2026-09-11 08:17:25+00:00
EVT-0000657,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1519,SESS-09903BE365,REQ-F757B56C43EA,2026-09-12 01:15:08+00:00
EVT-0000659,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,873,SESS-B4A65732B9,REQ-016E3C8ABE70,2026-09-11 19:46:40+00:00
EVT-0000663,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,939,SESS-1568E1505C,REQ-7345D811DD9C,2026-09-13 03:29:08+00:00
EVT-0000667,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,524,SESS-DBDCECD91C,REQ-0CFD2EFEBF26,2026-09-12 16:58:21+00:00
EVT-0000675,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2733,SESS-391487538C,REQ-3D0CA0B29322,2026-09-16 20:24:59+00:00
EVT-0000691,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,1183,SESS-3A51D1243F,REQ-6F76D58562AB,2026-09-16 00:10:13+00:00
EVT-0000692,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Retry,AUTH_401,Service credential rejected,Authentication,3885,SESS-183C6ECA91,REQ-B07AA2AA9755,2026-09-13 18:11:54+00:00
EVT-0000694,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,TIME_004,Downstream response exceeded SLA,Timeout,3665,SESS-FB40AB5735,REQ-4D05F0517B1D,2026-09-14 09:58:27+00:00
EVT-0000704,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2628,SESS-16E4556646,REQ-B3675B981768,2026-09-11 08:30:03+00:00
EVT-0000710,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2656,SESS-5290F0EE7D,REQ-E8F155ACB36A,2026-09-12 21:24:51+00:00
EVT-0000724,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Failed,AUTH_401,Service credential rejected,Authentication,3861,SESS-D3B6737E62,REQ-73ED3DB815D2,2026-09-12 00:30:40+00:00
EVT-0000727,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,1087,SESS-15A32F2CE9,REQ-A999696052F6,2026-09-15 23:00:54+00:00
EVT-0000734,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,982,SESS-097C74C9B6,REQ-6039C56E2D91,2026-09-13 05:11:51+00:00
EVT-0000739,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2044,SESS-6D02A1FA34,REQ-D1D5ACA10275,2026-09-15 01:59:14+00:00
EVT-0000742,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2183,SESS-CE19CF9049,REQ-E4EA48DAB284,2026-09-11 21:35:36+00:00
EVT-0000763,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,1192,SESS-83696D55EC,REQ-DF3ECC7598EE,2026-09-13 09:13:39+00:00
EVT-0000768,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2680,SESS-014E2AD27A,REQ-A013DA5DC05F,2026-09-12 12:19:05+00:00
EVT-0000779,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,TIME_004,Downstream response exceeded SLA,Timeout,8195,SESS-70BADC34C7,REQ-4D831D5B9E69,2026-09-13 17:35:04+00:00
EVT-0000789,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2275,SESS-11483A726A,REQ-1F70F759D247,2026-09-16 07:50:48+00:00
EVT-0000793,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Failed,CFG_017,Interface configuration mismatch,Configuration,17454,SESS-F775BF9644,REQ-747208919E2F,2026-09-10 19:40:41+00:00
EVT-0000796,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Retry,AUTH_401,Service credential rejected,Authentication,7664,SESS-310FFD1127,REQ-4957B824BF04,2026-09-10 08:45:00+00:00
EVT-0000802,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1707,SESS-EFBC0996DB,REQ-B8192390E329,2026-09-14 11:28:56+00:00
EVT-0000803,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,945,SESS-5133848131,REQ-D55D4DFE2B14,2026-09-10 07:01:25+00:00
EVT-0000805,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2082,SESS-F96AF31FFF,REQ-DD0819C0840E,2026-09-16 22:42:17+00:00
EVT-0000818,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,939,SESS-3CFCCC3407,REQ-098400E584FA,2026-09-10 11:52:43+00:00
EVT-0000821,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2621,SESS-F0DC5C1A21,REQ-78E768782BDC,2026-09-11 20:27:07+00:00
EVT-0000823,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,974,SESS-DA19AABE07,REQ-B098CD69D881,2026-09-16 12:02:13+00:00
EVT-0000827,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,878,SESS-C7F67A5563,REQ-A5F57449E6E7,2026-09-12 15:37:13+00:00
EVT-0000833,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,978,SESS-0122A5141B,REQ-7B10D72104BE,2026-09-13 07:47:23+00:00
EVT-0000834,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2562,SESS-366929B942,REQ-CFFD95A9CFAE,2026-09-16 01:02:01+00:00
EVT-0000840,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2592,SESS-46C645760B,REQ-2935EEE234F4,2026-09-15 00:32:16+00:00
EVT-0000848,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,785,SESS-61281FC536,REQ-7404F4A537BA,2026-09-13 18:13:57+00:00
EVT-0000854,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,NET_CONN_003,Connection reset by peer,Network,2721,SESS-7BB877A34B,REQ-22BCF50A9BC2,2026-09-10 02:11:05+00:00
EVT-0000887,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2200,SESS-893899CB7D,REQ-736C099ECCA2,2026-09-12 08:31:50+00:00
EVT-0000892,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2672,SESS-2F211F1AF6,REQ-C09E8525C4CC,2026-09-13 09:16:20+00:00
EVT-0000893,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,702,SESS-55873576F3,REQ-E9E9D21660DB,2026-09-16 17:45:10+00:00
EVT-0000916,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2216,SESS-96029E6191,REQ-C32E5A49E52F,2026-09-14 06:53:42+00:00
EVT-0000920,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,2367,SESS-21DF460AEB,REQ-7EA7440AC4C5,2026-09-11 16:44:09+00:00
EVT-0000923,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,2736,SESS-C65B10D92E,REQ-E3AFC9EDCF70,2026-09-13 13:39:53+00:00
EVT-0000927,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,3495,SESS-8B5898D0BC,REQ-EEB0D7F4317E,2026-09-12 12:32:12+00:00
EVT-0000933,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1799,SESS-D25D377FC2,REQ-5CC5EE6A2752,2026-09-11 14:46:55+00:00
EVT-0000934,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Retry,VAL_400,Required business field failed validation,Validation,7774,SESS-31D39C1C6A,REQ-6D7B652A0073,2026-09-11 05:41:46+00:00
EVT-0000935,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,815,SESS-097B95F5A1,REQ-E3D2EC2A7B5A,2026-09-15 02:45:04+00:00
EVT-0000936,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1931,SESS-8556E993A9,REQ-6516E4110101,2026-09-10 03:06:24+00:00
EVT-0000938,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,915,SESS-65AD950DCA,REQ-77AFBE9E814B,2026-09-11 11:49:53+00:00
EVT-0000940,IF_PLMCM_SAPPP_001,PLM,SAP_ERP,ESB,Async,Success,,,,1988,SESS-33158C281B,REQ-F8965EA9F000,2026-09-16 09:29:59+00:00
EVT-0000943,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,1189,SESS-C53B46EBBD,REQ-E2F86AACC1CF,2026-09-15 23:15:41+00:00
EVT-0000964,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,2520,SESS-D00D1CACA2,REQ-3A6250A574CB,2026-09-16 09:32:25+00:00
EVT-0000970,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,781,SESS-F56FD6B6DE,REQ-AF8CFD7F558B,2026-09-11 14:39:04+00:00
EVT-0000975,IF_PLMPD_MESPE_001,PLM,MES,Kafka,Async,Success,,,,812,SESS-9250331896,REQ-FA43AFFB3D3B,2026-09-16 04:39:20+00:00
EVT-0000976,IF_PLMPD_SAPPP_001,PLM,SAP_ERP,Kafka,Async,Success,,,,837,SESS-FEC3DD0317,REQ-5FABE78D3833,2026-09-12 02:44:35+00:00
EVT-0000977,IF_PLMCFG_MESPC_001,PLM,MES,REST_API,REST,Success,,,,1803,SESS-8897501D56,REQ-37CD12FAF1C4,2026-09-12 17:30:46+00:00
