EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT-0000377,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1828,SESS-999DFB318F,REQ-05F202F1CACD,2026-09-14 17:09:53
EVT-0000419,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1138,SESS-1A1EFEF3A9,REQ-674935015D52,2026-09-15 11:43:07
EVT-0000428,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1222,SESS-D72800B8F8,REQ-D5E7E474F678,2026-09-14 11:29:49
EVT-0000435,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1421,SESS-314C977A89,REQ-A4F0F1262608,2026-09-11 18:16:52
EVT-0000436,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1173,SESS-9AE23F29BB,REQ-E340C2130330,2026-09-10 10:41:31
EVT-0000451,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2091,SESS-17735610DC,REQ-57EA3D6105E9,2026-09-15 10:53:56
EVT-0000452,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,3079,SESS-BD445DD783,REQ-D8426C71B50E,2026-09-12 12:21:32
EVT-0000467,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2439,SESS-CA1053F314,REQ-FF4CF7D8B0CA,2026-09-11 10:41:27
EVT-0000470,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2803,SESS-BD39C96AFA,REQ-5662682A7161,2026-09-16 19:28:17
EVT-0000482,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2326,SESS-A88C935165,REQ-B7073782615B,2026-09-14 10:08:32
EVT-0000491,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1523,SESS-7584EB5E83,REQ-EE4AC17EB17F,2026-09-10 02:57:54
EVT-0000497,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1218,SESS-9506468FDE,REQ-ADABC6AA71CF,2026-09-15 12:29:41
EVT-0000498,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,955,SESS-929EADCC1A,REQ-3BFE1EA06847,2026-09-15 21:26:28
EVT-0000510,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1122,SESS-96F39F1F15,REQ-F2374CB9BBC5,2026-09-15 07:29:04
EVT-0000517,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1973,SESS-A261B17223,REQ-2C6457A35149,2026-09-10 11:48:37
EVT-0000524,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,930,SESS-22A162D686,REQ-E5A942DF9CD7,2026-09-16 00:46:48
EVT-0000526,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,CFG_017,Interface configuration mismatch,Configuration,5372,SESS-8A20569C29,REQ-A332FBC63699,2026-09-10 07:19:03
EVT-0000559,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2737,SESS-C69C182C87,REQ-713F1136D81B,2026-09-15 01:58:22
EVT-0000561,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2599,SESS-3E31396891,REQ-FE120744AB27,2026-09-13 00:30:33
EVT-0000575,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2563,SESS-A709B2D666,REQ-70F9BCC14595,2026-09-16 06:13:24
EVT-0000581,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2536,SESS-C0EA522A2E,REQ-32E1B506C99B,2026-09-16 09:38:57
EVT-0000584,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,INFRA_008,Runtime node unavailable,Infrastructure,2723,SESS-E523F660DF,REQ-A23CF8A9CA6B,2026-09-11 19:56:00
EVT-0000602,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,3406,SESS-9D2AE83554,REQ-62A2BDDF2B0C,2026-09-10 11:19:25
EVT-0000610,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2765,SESS-884546722F,REQ-3CEB270817BE,2026-09-10 14:37:19
EVT-0000630,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,843,SESS-233BA0C70C,REQ-9AAD80EB1D16,2026-09-12 02:04:44
EVT-0000652,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Failed,INFRA_008,Runtime node unavailable,Infrastructure,18862,SESS-1A4A9E7428,REQ-1BDAFE091896,2026-09-13 21:19:38
EVT-0000661,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2560,SESS-E307289E65,REQ-ED03B8796F91,2026-09-12 17:07:02
EVT-0000668,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1956,SESS-479CB0FA9B,REQ-514F62CA6C4A,2026-09-13 06:10:05
EVT-0000684,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2624,SESS-BC40940D6D,REQ-96C605FB29C1,2026-09-16 00:17:35
EVT-0000697,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Retry,AUTH_401,Service credential rejected,Authentication,7897,SESS-94E9E66498,REQ-2BD6DE5C11C6,2026-09-16 22:11:48
EVT-0000712,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,970,SESS-542CF4EFAD,REQ-B894E41AF5F1,2026-09-16 19:27:51
EVT-0000714,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1495,SESS-E4AFB5CCD4,REQ-A92DCBBC0C56,2026-09-14 08:53:28
EVT-0000720,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,DB_COMMIT_014,Transaction commit failed,Database,5101,SESS-2367F67280,REQ-036C5B14ADA3,2026-09-11 04:51:17
EVT-0000721,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1747,SESS-0491C7D6AA,REQ-1D56CDE61E59,2026-09-12 02:41:54
EVT-0000728,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1332,SESS-785261F1C1,REQ-2AA76D3F6CFD,2026-09-14 02:30:30
EVT-0000730,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1980,SESS-8B9AAFAD8E,REQ-9A10D1EC4FD2,2026-09-16 19:19:42
EVT-0000741,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Failed,NET_CONN_003,Connection reset by peer,Network,14109,SESS-FE960C6142,REQ-055D6D4CBA08,2026-09-16 21:37:53
EVT-0000752,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2894,SESS-6E97DFB87B,REQ-C51613BA20A2,2026-09-13 18:55:42
EVT-0000756,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1783,SESS-E4B6C7E44D,REQ-EFB6C15924FF,2026-09-14 00:12:16
EVT-0000762,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2658,SESS-EF00938ADD,REQ-A54C9814690F,2026-09-13 21:33:27
EVT-0000764,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,NET_CONN_003,Connection reset by peer,Network,3472,SESS-E65C7D260F,REQ-05BE6D3D440B,2026-09-12 17:47:35
EVT-0000767,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1456,SESS-691D1D4855,REQ-E02CDD16705F,2026-09-16 10:41:04
EVT-0000772,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Retry,VAL_400,Required business field failed validation,Validation,7383,SESS-E2F3C31CB2,REQ-DA0F31771569,2026-09-13 09:17:58
EVT-0000773,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1491,SESS-77E5C1173A,REQ-7BD20ECB7A7C,2026-09-12 04:46:22
EVT-0000788,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1620,SESS-6CE481D2BC,REQ-9CC806F099DE,2026-09-12 03:10:53
EVT-0000800,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,961,SESS-D4889B593F,REQ-F3CF94460219,2026-09-15 12:54:22
EVT-0000814,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1859,SESS-F28D56EBB1,REQ-7815ACFEEB3A,2026-09-14 00:57:10
EVT-0000817,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Failed,NET_CONN_003,Connection reset by peer,Network,11710,SESS-F6BF1A79E8,REQ-60DB5748B922,2026-09-10 03:38:00
EVT-0000826,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,TIME_004,Downstream response exceeded SLA,Timeout,4423,SESS-9714DB73D0,REQ-DF98A083B15A,2026-09-11 02:22:52
EVT-0000829,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2462,SESS-CC22997B09,REQ-2A1FC7638C77,2026-09-11 14:37:23
EVT-0000836,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2046,SESS-45ABE6E4F6,REQ-CBBAC1CC92B6,2026-09-15 18:45:46
EVT-0000837,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1122,SESS-0A490AB1E9,REQ-399CA9626825,2026-09-13 06:13:48
EVT-0000838,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1831,SESS-3B4C5B95D7,REQ-1AB3706AC322,2026-09-14 18:37:02
EVT-0000843,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2584,SESS-1E3EDAD14A,REQ-7B828865CBAC,2026-09-15 09:11:23
EVT-0000847,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1372,SESS-F8ECB50F2D,REQ-6EF867E853DF,2026-09-13 02:23:56
EVT-0000857,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Failed,CAP_003,Downstream service is at capacity,Capacity,4321,SESS-D7EF82F6CC,REQ-64A2312A3A9F,2026-09-13 06:27:04
EVT-0000858,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2459,SESS-BD3EB48D50,REQ-C45B4DBA7E37,2026-09-14 13:02:59
EVT-0000862,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,3272,SESS-948616419E,REQ-260257FE4DEF,2026-09-10 19:13:20
EVT-0000866,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,3181,SESS-E0E12DAE70,REQ-BF5D6E9104D8,2026-09-14 02:53:36
EVT-0000870,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2650,SESS-F7E1DF595C,REQ-17718BC4DC83,2026-09-10 13:50:30
EVT-0000908,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,3005,SESS-5E00F5CF15,REQ-DCC887A252AC,2026-09-10 22:45:32
EVT-0000925,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1497,SESS-A389999929,REQ-A21BE8B72C0A,2026-09-12 09:50:05
EVT-0000937,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1724,SESS-5FA66DD969,REQ-A565C71F7DC5,2026-09-16 12:45:46
EVT-0000947,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1271,SESS-0A26E59C7B,REQ-EB7A51E86D85,2026-09-11 19:10:01
EVT-0000956,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2698,SESS-5297684ABF,REQ-1F2CA919FBC1,2026-09-10 03:29:32
EVT-0000973,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2460,SESS-C6C22ACBB1,REQ-72E070A757CE,2026-09-16 18:35:51
EVT-0000974,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1393,SESS-C0110A1C6C,REQ-8F3940EBABF0,2026-09-14 08:24:33
EVT-0000990,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2467,SESS-3407D0EB80,REQ-94C198ED94CD,2026-09-12 18:21:23
EVT-0000996,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1670,SESS-5102606D91,REQ-3030F77191AB,2026-09-14 01:45:14
EVT-0000999,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,NET_CONN_003,Connection reset by peer,Network,3437,SESS-5EEDD1FF10,REQ-A0CD5C08ECD3,2026-09-15 13:54:28
EVT-0001015,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Failed,EXT_502,Downstream service returned 502,External Service,13126,SESS-92E5C3174B,REQ-60745CB3DB7D,2026-09-12 03:49:55
EVT-0001033,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1022,SESS-2092C8787F,REQ-9BCD3491E8BF,2026-09-13 05:27:08
EVT-0001043,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,661,SESS-D1CE91B3E8,REQ-02B5FFF8435C,2026-09-10 04:13:30
EVT-0001054,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1834,SESS-BA24DA3A02,REQ-DC7EE56F8A76,2026-09-13 06:56:43
EVT-0001057,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Retry,CFG_017,Interface configuration mismatch,Configuration,5142,SESS-7408302A40,REQ-42B79AC683DD,2026-09-15 21:12:06
EVT-0001059,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,3490,SESS-29692F26C4,REQ-7F73562B6DD1,2026-09-11 13:29:24
EVT-0001061,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2262,SESS-25377EB4CF,REQ-207EE9373750,2026-09-14 15:49:50
EVT-0001065,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Failed,CAP_003,Downstream service is at capacity,Capacity,6008,SESS-D3F9941D9E,REQ-A7408D6096FB,2026-09-13 12:06:06
EVT-0001087,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,895,SESS-095E10A0C6,REQ-F61D45A2304E,2026-09-15 00:31:03
EVT-0001088,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1663,SESS-3252F555C6,REQ-4A8F2E60B882,2026-09-13 08:03:52
EVT-0001091,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1352,SESS-121C26458B,REQ-440CF7E809A7,2026-09-11 18:31:20
EVT-0001101,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,582,SESS-3156771052,REQ-BD2FCA25F8F2,2026-09-13 21:01:48
EVT-0001106,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,CFG_017,Interface configuration mismatch,Configuration,3014,SESS-89563B17B4,REQ-825213DE0B23,2026-09-11 17:56:03
EVT-0001110,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1740,SESS-669E942D2D,REQ-4A1E9E2DD53A,2026-09-14 17:25:38
EVT-0001129,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1200,SESS-C1760CE406,REQ-6B60F8876309,2026-09-13 19:32:38
EVT-0001142,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,3503,SESS-502564CBC0,REQ-383CC8554ECA,2026-09-16 19:13:41
EVT-0001148,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1483,SESS-F7C80832EE,REQ-50BD9C5BCCFD,2026-09-14 17:44:13
EVT-0001151,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2269,SESS-2163B45651,REQ-EFEA105FA777,2026-09-12 19:59:18
EVT-0001164,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Retry,CAP_003,Downstream service is at capacity,Capacity,3666,SESS-C9CA66B7D1,REQ-B75BAED86242,2026-09-13 03:59:51
EVT-0001165,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2657,SESS-BE21006842,REQ-78F1A1DB2348,2026-09-14 08:12:32
EVT-0001174,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1213,SESS-DDBFBCBB1D,REQ-B51861599A84,2026-09-12 17:10:21
EVT-0001179,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2461,SESS-EEA02BD31E,REQ-AAE189C317F7,2026-09-14 11:17:19
EVT-0001208,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1302,SESS-56DD46D819,REQ-5E774E513553,2026-09-11 14:04:01
EVT-0001218,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,3155,SESS-2DFC498753,REQ-828BCA24831D,2026-09-12 04:05:14
EVT-0001246,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1619,SESS-2CE858270E,REQ-FFD8C512666E,2026-09-12 07:18:32
EVT-0001252,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,989,SESS-0E83D2E708,REQ-8B1C122528F3,2026-09-14 21:38:11
EVT-0001255,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1260,SESS-57F52775F9,REQ-75178D6921AB,2026-09-10 04:38:20
EVT-0001256,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1849,SESS-0DAD496AC2,REQ-183EBF683790,2026-09-16 19:52:27
EVT-0001259,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,1514,SESS-F6DDB0DDA2,REQ-1D366EDB7DE9,2026-09-16 13:36:44
EVT-0001260,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,1932,SESS-CFF5A33421,REQ-9600A80CDD91,2026-09-13 14:20:45
EVT-0001274,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Success,,,,2611,SESS-C3A259359C,REQ-76FC6E2C4E52,2026-09-11 05:35:25
EVT-0001275,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Retry,NET_CONN_003,Connection reset by peer,Network,2485,SESS-1114FA1E7A,REQ-DE5D7DF2F118,2026-09-12 20:46:33
EVT-0001280,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2020,SESS-58E40FD7D3,REQ-ADA72684363F,2026-09-10 06:16:49
EVT-0001281,IF_CRMDM_ORSC_001,CRM,ORACLE_SCM,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,6799,SESS-44EB16EC66,REQ-F31160791A38,2026-09-10 15:38:55
EVT-0001288,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1482,SESS-BA1C7103EE,REQ-98751AE5BA97,2026-09-12 10:22:42
EVT-0001297,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2071,SESS-BFA01949EE,REQ-81BD4E79E6D9,2026-09-11 14:03:43
EVT-0001306,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1053,SESS-1981FD3621,REQ-355621932747,2026-09-10 16:50:44
EVT-0001318,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Retry,AUTHZ_403,Caller is not authorized,Authorization,6653,SESS-627F19D9F1,REQ-FC6BFAEF0056,2026-09-11 16:25:43
EVT-0001333,IF_CRMSM_SAPPP_001,CRM,SAP_ERP,REST_API,REST,Success,,,,2971,SESS-79A1758BFF,REQ-7665CBF3B2A2,2026-09-11 04:13:14
EVT-0001341,IF_CRMOM_OROM_001,CRM,ORACLE_SCM,REST_API,REST,Success,,,,1091,SESS-A2BD306875,REQ-9DEBEBE40C31,2026-09-16 15:59:37
