EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT-0000084,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1490,SESS-C719130EE2,REQ-686F0505E51A,2026-09-10 23:20:22+00:00
EVT-0000085,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Failed,AUTHZ_403,Caller is not authorized,Authorization,4390,SESS-50AB77AD23,REQ-6B782DC8D056,2026-09-13 01:29:45+00:00
EVT-0000086,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,971,SESS-2B97E51F4A,REQ-09D2B8983C76,2026-09-15 05:58:33+00:00
EVT-0000088,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,3106,SESS-ED542AF04D,REQ-1D0B8F9F98F9,2026-09-10 11:51:43+00:00
EVT-0000090,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,769,SESS-402E1F2654,REQ-AAC560E399C4,2026-09-16 19:37:00+00:00
EVT-0000096,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2188,SESS-6659B425D6,REQ-5D27889EA5BC,2026-09-14 13:21:42+00:00
EVT-0000097,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Failed,CFG_017,Interface configuration mismatch,Configuration,2526,SESS-3FE63FA7D5,REQ-AE7C02E023AC,2026-09-16 02:47:40+00:00
EVT-0000098,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,1961,SESS-3CE20EACCD,REQ-6E663077B627,2026-09-12 06:19:11+00:00
EVT-0000101,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2519,SESS-F7FF6979AD,REQ-2909C82B5C5A,2026-09-10 10:35:36+00:00
EVT-0000103,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1352,SESS-05C7ADE967,REQ-F1F7755FC31B,2026-09-14 13:03:08+00:00
EVT-0000111,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,1346,SESS-F8455CD917,REQ-51EBE61C054C,2026-09-11 09:24:48+00:00
EVT-0000117,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Retry,NET_CONN_003,Connection reset by peer,Network,5355,SESS-2803FBE3A4,REQ-1EAFBC18F84A,2026-09-16 21:19:22+00:00
EVT-0000122,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,820,SESS-9F5062D520,REQ-C1292E27D7F0,2026-09-12 13:27:49+00:00
EVT-0000124,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,2230,SESS-8E0509983D,REQ-A38BC39D99EA,2026-09-16 14:56:59+00:00
EVT-0000128,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1503,SESS-DFB003A6E5,REQ-9DA96A81035E,2026-09-13 09:44:46+00:00
EVT-0000137,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,1850,SESS-DDEC000082,REQ-9EDBFED351D5,2026-09-11 16:27:21+00:00
EVT-0000141,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,3091,SESS-AB3C8B05EE,REQ-090C89CE5399,2026-09-14 08:44:28+00:00
EVT-0000150,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,4588,SESS-9B1E563074,REQ-F868EC319428,2026-09-15 13:45:58+00:00
EVT-0000151,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,3551,SESS-20ED0CBA2C,REQ-2725F1DF910F,2026-09-16 16:18:22+00:00
EVT-0000156,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2098,SESS-505961DDC9,REQ-D2EE71E98985,2026-09-13 03:56:17+00:00
EVT-0000157,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,603,SESS-F87A1C6A81,REQ-443B2C0982BD,2026-09-15 20:37:56+00:00
EVT-0000158,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,1577,SESS-B737D93205,REQ-33155FCC71A0,2026-09-14 15:02:26+00:00
EVT-0000161,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Retry,DB_COMMIT_014,Transaction commit failed,Database,7754,SESS-47A435291A,REQ-5B22F7876613,2026-09-13 18:17:52+00:00
EVT-0000166,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Failed,CAP_003,Downstream service is at capacity,Capacity,6709,SESS-8C829ABB11,REQ-A087DB2E1B3D,2026-09-14 00:37:19+00:00
EVT-0000167,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1659,SESS-335805AC95,REQ-539226B29656,2026-09-11 02:04:20+00:00
EVT-0000169,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,1453,SESS-3AB2DF7F25,REQ-D87E9215A88D,2026-09-16 14:32:16+00:00
EVT-0000172,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Retry,VAL_400,Required business field failed validation,Validation,3779,SESS-540DA1E958,REQ-D2522EE92876,2026-09-14 04:37:15+00:00
EVT-0000173,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Failed,INFRA_008,Runtime node unavailable,Infrastructure,15147,SESS-F58E830355,REQ-9CC2F0C74A1D,2026-09-15 21:44:56+00:00
EVT-0000174,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,829,SESS-92A90D7B15,REQ-D51C36EDC633,2026-09-15 03:34:57+00:00
EVT-0000175,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2496,SESS-0FBE130759,REQ-AB156C0F7134,2026-09-10 16:55:54+00:00
EVT-0000178,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,1148,SESS-DFB9010062,REQ-3EF97DAB68D6,2026-09-14 20:14:23+00:00
EVT-0000182,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Failed,CAP_003,Downstream service is at capacity,Capacity,4928,SESS-957CC918ED,REQ-961F9F395773,2026-09-16 08:47:13+00:00
EVT-0000185,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Retry,DB_COMMIT_014,Transaction commit failed,Database,4733,SESS-A47E504080,REQ-DF52C2DA85BB,2026-09-13 10:08:07+00:00
EVT-0000196,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2802,SESS-4831E15F88,REQ-C9B3AE780F8D,2026-09-11 21:58:05+00:00
EVT-0000203,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,984,SESS-AA2EA7A07D,REQ-BA0C0105938A,2026-09-10 01:17:28+00:00
EVT-0000206,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Retry,CFG_017,Interface configuration mismatch,Configuration,4299,SESS-4454C7D230,REQ-4338294DBBA3,2026-09-12 12:14:30+00:00
EVT-0000213,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,1519,SESS-77EA51DCB4,REQ-97FE43686EC8,2026-09-12 03:01:15+00:00
EVT-0000214,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1505,SESS-11523D04C6,REQ-61C28ED827F2,2026-09-12 20:57:20+00:00
EVT-0000215,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Failed,EXT_502,Downstream service returned 502,External Service,19126,SESS-C0D90AA829,REQ-CD0F876FFC71,2026-09-16 19:12:10+00:00
EVT-0000217,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,872,SESS-DD779A96B0,REQ-5715C66451A9,2026-09-10 00:47:05+00:00
EVT-0000222,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,761,SESS-87415F8F54,REQ-394F48F4F9C1,2026-09-16 12:32:25+00:00
EVT-0000226,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,1188,SESS-284CBC3257,REQ-40A8A6263D21,2026-09-12 03:46:55+00:00
EVT-0000228,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,913,SESS-A908F2EBA3,REQ-597AF8082FA6,2026-09-12 20:42:15+00:00
EVT-0000235,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1467,SESS-706D770D16,REQ-C25B4F997A3F,2026-09-12 01:22:57+00:00
EVT-0000236,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Retry,CAP_003,Downstream service is at capacity,Capacity,4771,SESS-9D3E8F78F8,REQ-D336351AAF25,2026-09-10 20:20:49+00:00
EVT-0000237,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1870,SESS-74F8C52AAF,REQ-397AE61CC651,2026-09-12 19:22:39+00:00
EVT-0000239,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2304,SESS-B9E1588F5D,REQ-AC4124BE1794,2026-09-16 20:39:47+00:00
EVT-0000245,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,3143,SESS-F0BEB0027D,REQ-3DA1B81402C5,2026-09-13 13:49:37+00:00
EVT-0000247,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1271,SESS-E4F22529B4,REQ-8D033CE4B7A1,2026-09-10 10:23:15+00:00
EVT-0000250,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1557,SESS-D7C6E492EF,REQ-D617C7CDE802,2026-09-10 23:56:59+00:00
EVT-0000256,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,1327,SESS-8602662A95,REQ-96DD9BD51D2E,2026-09-12 12:06:23+00:00
EVT-0000257,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1844,SESS-B7B3B69FE2,REQ-4533740F9110,2026-09-12 22:36:54+00:00
EVT-0000262,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,2218,SESS-6720456549,REQ-D2BD7E625D2A,2026-09-10 15:04:22+00:00
EVT-0000265,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,1669,SESS-14C7976388,REQ-4DA3BBC523C6,2026-09-12 19:22:09+00:00
EVT-0000267,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,2873,SESS-199145C8B5,REQ-0A5A0C7D2F25,2026-09-14 16:56:34+00:00
EVT-0000272,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,1427,SESS-BC80D6AD22,REQ-0C62CFE9821E,2026-09-15 07:18:24+00:00
EVT-0000273,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2166,SESS-E3D9EC1930,REQ-9F1F9D5C674D,2026-09-16 17:56:45+00:00
EVT-0000274,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2487,SESS-9AC60CE14D,REQ-A825B6C976F8,2026-09-14 02:29:29+00:00
EVT-0000275,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1258,SESS-073FF6E805,REQ-113B0A023F0A,2026-09-12 02:06:34+00:00
EVT-0000278,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2369,SESS-BB31A5F6EF,REQ-BE4EF2A71136,2026-09-13 01:58:09+00:00
EVT-0000286,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,977,SESS-896048D01C,REQ-A5E5A241EF6C,2026-09-12 00:34:48+00:00
EVT-0000290,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1957,SESS-B415040EC6,REQ-00975D6C28CA,2026-09-12 11:04:34+00:00
EVT-0000292,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2221,SESS-AEC72C524F,REQ-63C814606895,2026-09-11 13:21:39+00:00
EVT-0000295,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1580,SESS-F2B208DDD9,REQ-9A9E48145D67,2026-09-10 14:55:35+00:00
EVT-0000297,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2983,SESS-7922D46F6E,REQ-E69F9C39CD85,2026-09-10 20:55:55+00:00
EVT-0000313,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,961,SESS-8595F09C0F,REQ-104F52D28BD9,2026-09-14 06:48:02+00:00
EVT-0000317,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,1766,SESS-8D61D54D55,REQ-BF4EC4476CD6,2026-09-11 10:11:12+00:00
EVT-0000322,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,1661,SESS-1037313BF0,REQ-ABBD8A1771B0,2026-09-10 04:54:07+00:00
EVT-0000323,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1697,SESS-509693B8A8,REQ-8FAC551B5C34,2026-09-14 01:26:11+00:00
EVT-0000326,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2315,SESS-06981DCA6D,REQ-535389E03705,2026-09-10 17:32:53+00:00
EVT-0000331,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Retry,NET_CONN_003,Connection reset by peer,Network,3142,SESS-265A3E07C4,REQ-35508209D4C8,2026-09-11 03:31:14+00:00
EVT-0000332,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,3360,SESS-196136ADBE,REQ-1C0A0A9DBE43,2026-09-13 04:47:48+00:00
EVT-0000334,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1301,SESS-ADE2B20F38,REQ-1A5E39CC7A5D,2026-09-14 10:21:23+00:00
EVT-0000335,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2428,SESS-A35AC73270,REQ-06D2F45C9578,2026-09-12 20:47:59+00:00
EVT-0000337,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,2176,SESS-642AC37663,REQ-DEE12E61E6D5,2026-09-16 21:36:30+00:00
EVT-0000345,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,982,SESS-26EACAC202,REQ-98AA0CF6641C,2026-09-11 08:50:03+00:00
EVT-0000346,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1719,SESS-0140C6F746,REQ-4F105A70F6CB,2026-09-12 20:04:17+00:00
EVT-0000359,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,613,SESS-C8286064B1,REQ-1E1C9AF73B74,2026-09-11 16:55:43+00:00
EVT-0000366,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,2886,SESS-B8E193171A,REQ-D6E723A0D186,2026-09-13 17:09:01+00:00
EVT-0000382,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,426,SESS-19E90D617B,REQ-D4C8226D659C,2026-09-16 23:44:43+00:00
EVT-0000383,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1405,SESS-3C072D3F02,REQ-8A11B7444DD4,2026-09-10 03:31:46+00:00
EVT-0000387,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Success,,,,2368,SESS-F349084AFB,REQ-021302B1A615,2026-09-11 09:10:40+00:00
EVT-0000389,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1415,SESS-85724CA87A,REQ-A9D339A80F56,2026-09-12 10:18:22+00:00
EVT-0000392,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Retry,DB_COMMIT_014,Transaction commit failed,Database,4049,SESS-7869E9E8D6,REQ-36D2AF5E3ECF,2026-09-12 20:07:25+00:00
EVT-0000394,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1479,SESS-E0A0D1DBC8,REQ-7050CE52EB12,2026-09-13 12:59:50+00:00
EVT-0000395,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Failed,INFRA_008,Runtime node unavailable,Infrastructure,9288,SESS-A8A7EFCF0D,REQ-FE0B2F16D6D4,2026-09-15 14:01:51+00:00
EVT-0000396,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,2144,SESS-628D5B430D,REQ-6048650F4E92,2026-09-11 11:25:17+00:00
EVT-0000404,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2410,SESS-EA88C7E3FB,REQ-2E2084759545,2026-09-14 19:56:15+00:00
EVT-0000408,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2522,SESS-46738B4F85,REQ-C7A4FE3E6340,2026-09-13 12:46:24+00:00
EVT-0000410,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,1761,SESS-FFEEB7BE0E,REQ-2566945549EE,2026-09-12 00:53:11+00:00
EVT-0000412,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1496,SESS-BD0696F2D3,REQ-4594F4E397CD,2026-09-10 00:46:49+00:00
EVT-0000413,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,774,SESS-5AD8C568E1,REQ-BA33B38A2D4F,2026-09-14 08:49:01+00:00
EVT-0000414,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Success,,,,1561,SESS-7A88E1423C,REQ-1C3A3862C269,2026-09-11 01:24:19+00:00
EVT-0000415,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2201,SESS-E662A0D60E,REQ-FD8A9683135A,2026-09-11 13:44:16+00:00
EVT-0000416,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Retry,CFG_017,Interface configuration mismatch,Configuration,5483,SESS-545994B18A,REQ-2E29669C66C4,2026-09-16 02:27:19+00:00
EVT-0000417,IF_ORIM_MESPE_001,ORACLE_SCM,MES,Kafka,Async,Failed,AUTH_401,Service credential rejected,Authentication,11471,SESS-D6EFD4ED5C,REQ-287E67B8B495,2026-09-12 05:38:25+00:00
EVT-0000421,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1588,SESS-BAAA3F5B9A,REQ-D34FCA89EF34,2026-09-10 01:39:35+00:00
EVT-0000422,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1341,SESS-4A386F2ED2,REQ-1848F66EDE9D,2026-09-11 01:12:42+00:00
EVT-0000424,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1765,SESS-5B2391A991,REQ-3B6E3D184177,2026-09-14 07:04:58+00:00
EVT-0000431,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1547,SESS-9DF000BF2C,REQ-C357147DEE20,2026-09-15 13:41:01+00:00
EVT-0000437,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Success,,,,1165,SESS-D25487E18C,REQ-1FBE70E2D4E7,2026-09-12 14:03:04+00:00
EVT-0000442,IF_ORIM_ORWMS_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,666,SESS-B560DDB6EB,REQ-9C1984BF96AA,2026-09-12 01:15:52+00:00
EVT-0000443,IF_ORWMS_OROM_001,ORACLE_SCM,ORACLE_SCM,Kafka,Async,Retry,CFG_017,Interface configuration mismatch,Configuration,3463,SESS-1FD35312E9,REQ-0E3A7B5DEABA,2026-09-16 09:40:14+00:00
EVT-0000444,IF_ORWMS_SAPQM_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,2120,SESS-16B80EEFF8,REQ-6D6BA1DDA82E,2026-09-14 01:43:33+00:00
EVT-0000445,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,2664,SESS-401EB59CD3,REQ-3783E14680FD,2026-09-13 01:32:58+00:00
EVT-0000447,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,1698,SESS-3BAE362A8B,REQ-6EE5BFDFDFA8,2026-09-15 21:31:44+00:00
EVT-0000448,IF_ORSC_ORIM_001,ORACLE_SCM,ORACLE_SCM,ESB,Sync,Success,,,,3319,SESS-6D1A407255,REQ-B3C6F4B24746,2026-09-13 23:57:14+00:00
EVT-0000450,IF_OROM_CRMOM_001,ORACLE_SCM,CRM,REST_API,REST,Retry,CAP_003,Downstream service is at capacity,Capacity,4721,SESS-D11CE82401,REQ-1D55E48E6D10,2026-09-14 05:03:55+00:00
EVT-0000453,IF_ORSC_SAPPP_001,ORACLE_SCM,SAP_ERP,Kafka,Async,Success,,,,1192,SESS-DCEDD4FB26,REQ-BE8F31D83326,2026-09-10 16:02:31+00:00
EVT-0000471,IF_ORIM_SAPPROC_001,ORACLE_SCM,SAP_ERP,REST_API,REST,Success,,,,2617,SESS-874758CE55,REQ-7F686AFFEF94,2026-09-11 04:52:49+00:00
